customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02018,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),54.95,933.28,No
CUST-02019,Female,1,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.29,1086.1,Yes
CUST-02020,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),114.46,339.33,No
CUST-02021,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.33,3126.17,No
CUST-02022,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,78.15,395.19,No
CUST-02023,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.91,680.47,No
CUST-02024,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,81.77,1550.16,Yes
CUST-02025,Female,0,No,Yes,37,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,82.25,3043.04,No
CUST-02026,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.2,1221.75,No
CUST-02027,Female,0,No,No,49,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),87.94,4312.11,No
CUST-02028,Female,1,No,No,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),93.7,5530.64,No
CUST-02029,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.75,245.59,No
CUST-02030,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),81.7,3353.95,Yes
CUST-02031,Male,0,No,No,67,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,44.99,3014.3,No
CUST-02032,Male,1,No,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),82.08,1971.87,Yes
CUST-02033,Female,0,No,Yes,30,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.02,1348.42,No
CUST-02034,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),27.78,306.94,Yes
CUST-02035,Female,0,Yes,No,63,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),36.18,2279.61,Yes
CUST-02036,Female,1,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),111.61,6693.59,No
CUST-02037,Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.79,3269.07,Yes
CUST-02038,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),111.47,2788.12,No
CUST-02039,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.36,4039.94,No
CUST-02040,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,109.63,987.75,No
CUST-02041,Male,0,Yes,No,11,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,75.89,838.47,No
CUST-02042,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),53.8,1130.35,No
CUST-02043,Male,0,No,No,52,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.66,2113.51,No
CUST-02044,Female,1,No,No,20,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,55.86,1118.67,No
CUST-02045,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,36.05,1224.1,No
CUST-02046,Female,0,Yes,No,70,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,118.11,8268.21,No
CUST-02047,Male,0,No,Yes,26,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,53.56,1391.84,No
CUST-02048,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.81,4411.04,No
CUST-02049,Male,0,No,No,46,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,119.66,5501.1,No
CUST-02050,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,70.93,4610.3,No
CUST-02051,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),49.69,692.88,No
CUST-02052,Female,1,Yes,No,23,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,80.63,1855.52,Yes
CUST-02053,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),101.35,916.29,No
CUST-02054,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.88,1859.81,Yes
CUST-02055,Male,0,No,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),40.48,2270.63,No
CUST-02056,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,37.63,1246.14,Yes
CUST-02057,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,91.15,3646.99,Yes
CUST-02058,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,104.58,4079.46,No
CUST-02059,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,89.31,895.13,No
CUST-02060,Male,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,27.51,-3.6,Yes
CUST-02061,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.87,1476.33,No
CUST-02062,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),87.92,3693.23,No
CUST-02063,Female,0,No,No,25,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.53,2260.52,Yes
CUST-02064,Male,1,No,No,52,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.34,3399.72,Yes
CUST-02065,Female,0,Yes,No,46,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),48.4,2229.42,No
CUST-02066,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.41,216.54,No
CUST-02067,Male,1,Yes,Yes,8,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,23.4,182.5,No
CUST-02068,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.64,0.21,Yes
CUST-02069,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,52.41,3665.44,No
CUST-02070,Male,1,Yes,No,43,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),80.22,3444.77,No
CUST-02071,Male,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),104.51,6060.76,No
CUST-02072,Female,1,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,43.58,2397.5,No
CUST-02073,Female,1,No,Yes,50,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,25.71,1288.03,No
CUST-02074,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),116.52,1746.45,No
CUST-02075,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,80.92,2991.17,No
CUST-02076,Female,0,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),32.5,323.28,No
CUST-02077,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.57,1045.69,No
CUST-02078,Male,0,Yes,No,58,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,60.71,3522.89,No
CUST-02079,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,116.67,3268.12,No
CUST-02080,Male,0,No,No,39,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,29.96,1168.73,Yes
CUST-02081,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,61.58,428.61,No
CUST-02082,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),62.59,313.57,Yes
CUST-02083,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),119.2,5246.69,No
CUST-02084,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,37.66,1962.27,Yes
CUST-02085,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),65.77,1310.43,No
CUST-02086,Female,1,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.66,6645.79,Yes
CUST-02087,Male,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.01,426.27,Yes
CUST-02088,Female,0,No,No,62,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,34.84,2157.21,No
CUST-02089,Male,1,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.48,568.0,No
CUST-02090,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),73.36,3817.16,No
CUST-02091,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),101.03,306.41,No
CUST-02092,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,100.21,803.27,No
CUST-02093,Female,0,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,74.36,5061.23,No
CUST-02094,Male,1,No,No,71,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.25,7192.08,No
CUST-02095,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),108.26,323.73,Yes
CUST-02096,Female,0,No,No,57,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,100.89,5754.43,No
CUST-02097,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.37,2962.44,No
CUST-02098,Female,0,No,Yes,70,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),77.94,5457.85,No
CUST-02099,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.27,323.03,No
CUST-02100,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),26.27,1318.22,No
CUST-02101,Male,0,No,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,66.71,3270.2,No
CUST-02102,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.2,1071.05,No
CUST-02103,Female,0,No,No,10,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.15,642.67,No
CUST-02104,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,60.69,545.59,No
CUST-02105,Female,0,No,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,42.09,2523.89,Yes
CUST-02106,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),55.33,661.77,No
CUST-02107,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,38.81,1283.64,No
CUST-02108,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.95,1528.36,No
CUST-02109,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.87,4597.05,No
CUST-02110,Female,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,89.37,360.04,No
CUST-02111,Male,1,No,Yes,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.77,,Yes
CUST-02112,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.07,288.19,No
CUST-02113,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.88,4127.97,No
CUST-02114,Male,1,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.46,552.69,Yes
CUST-02115,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),114.82,6083.17,No
CUST-02116,Male,0,No,Yes,53,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),22.93,1220.0,No
CUST-02117,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.3,731.06,No
CUST-02118,Male,0,No,No,47,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,102.92,4839.21,No
CUST-02119,Female,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,41.67,2080.32,No
CUST-02120,Female,1,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),86.34,3970.34,No
CUST-02121,Female,0,Yes,Yes,49,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),53.6,2629.43,No
CUST-02122,Male,0,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),102.0,4589.67,No
CUST-02123,Male,1,Yes,No,37,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,105.07,3891.58,No
CUST-02124,Female,1,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),114.07,1364.01,Yes
CUST-02125,Female,0,No,Yes,21,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,57.3,1203.78,No
CUST-02126,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.61,21.65,No
CUST-02127,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,32.7,391.47,Yes
CUST-02128,Male,0,No,No,56,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.42,2765.27,No
CUST-02129,Female,0,No,No,33,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,100.43,3311.69,No
CUST-02130,Male,1,No,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),110.86,1994.16,Yes
CUST-02131,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),39.43,317.86,No
CUST-02132,Female,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,57.82,1847.02,No
CUST-02133,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,75.75,1970.38,No
CUST-02134,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),46.26,2030.66,No
CUST-02135,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.98,48.99,No
CUST-02136,Female,0,No,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),98.25,5499.13,No
CUST-02137,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),35.23,1973.24,No
CUST-02138,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),72.98,1097.38,No
CUST-02139,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.28,382.73,No
CUST-02140,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,32.46,422.76,No
CUST-02141,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,89.63,2332.57,No
CUST-02142,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,38.38,1423.54,Yes
CUST-02143,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),89.14,1601.92,Yes
CUST-02144,Male,0,Yes,Yes,36,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,58.73,2110.66,No
CUST-02145,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.43,242.46,No
CUST-02146,Male,0,No,No,57,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,77.44,4412.75,No
CUST-02147,Male,0,Yes,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),118.4,948.41,No
CUST-02148,Female,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.49,952.57,No
CUST-02149,Male,1,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),46.36,646.38,Yes
CUST-02150,Male,0,Yes,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,78.16,237.11,No
CUST-02151,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,95.19,4852.51,No
CUST-02152,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,109.17,1860.42,No
CUST-02153,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.04,1460.45,No
